movieId,keywords
609,parent child relationship|medium|ghostbuster|poltergeist|haunted house|dying and death|family relationships|good vs evil|paranormal phenomena|power of goodness|haunted|
11133,monster|poltergeist|supernatural powers|family secrets|
10306,chicago|religion and supernatural|supernatural powers|devil|demon|
9552,exorcism|holy water|religion and supernatural|vomit|christian|possession|profanity|priest|ouija board|satan|paranormal phenomena|girl|demon|strong language|disturbed child|crisis of faith|sfx|
11586,exorcism|examination|pact with the devil|possession|priest|devil|demonic possession|locust|
11587,death penalty|suspicion of murder|exorcism|doomed man|investigation|priest|psychiatric hospital|series of murders|missing person|
941,self-destruction|los angeles|police detective|ex soldier|buddy cop|lapd|homicide detective|christmas|death of wife|recklessness|
942,gang|police detective|buddy cop|diplomatic immunity|loss of girlfriend|lapd|
943,rookie cop|dog biscuit|shooting practice|sitting on a toilet|judo throw|police psychologist|buddy cop|firing range|aftercreditsstinger|
927,holiday|monster|small town|department store|bars and restaurants|human animal relationship|pet|sunlight|chain saw|salesperson|midnight|fur|banking|puppet|skunk|kids and family|gremlin|ymca|
928,new york|monster|skyscraper|mutant|restaurant|human animal relationship|mutation|tv station|dying and death|water|research station|fur|bat|current|electric shock|cleverness|gremlin|cowardliness|
9340,gunfight|urination|hidden|reference to liberace|group vomit|exercise machine|water slide|housing|foreclosure|walking the plank|lost treasure|lifting male in air|
9342,california|spy|hero|horseback riding|sword fight|revenge|
38509,paris|dancing|jealousy|children|wedding|festival|
60033,
12101,paranoia|dystopia|overpopulation|near future|
19,man vs machine|underground world|inventor|metropolis|worker|future|machine town|work|class society|dystopia|tower of babel|delirium|chase scene|mad scientist|prophet|robot|destruction|silent film|depravity|masterpiece|downtrodden|saviour|
165,skateboarding|flying car|car race|delorean|lightning|almanac|inventor|time travel|sequel|diner|alternate history|teenager|electric guitar|walking cane|high school dance|hoverboard|video phone|
196,railroad robber|california|delorean|indian territory|sports car|inventor|locomotive|saloon|horseback riding|time travel|outlaw|sequel|mad scientist|native american|western|shootout|gunfight|train|wild west|cavalry|
551,life and death|prostitute|new year's eve|sea|brother sister relationship|wife husband relationship|wave|shipwreck|cruise|seaquake|ship|faith|travel|disaster|capsized ship|disaster film|disaster movie|
16084,
17984,
22328,spoof|
32611,kids and family|
3170,forest|coming of age|best friend|loss of loved one|
346,japan|samurai|peasant|looting|rice|fencing|village|moral ambiguity|battle|practice|16th century|
859,lovesickness|sexuality|cheating|cynic|ladykiller|fiancé|arranged marriage|passion|seduction|love letter|boredom|courtly life|french revolution|lover|plan|praise|gender roles|
841,prophecy|witch|monster|telepathy|atomic bomb|space marine|emperor|mutation|insurgence|space travel|guild|duke|water|chosen one|dystopia|jihad|spice|war|messiah|denunciation|
11051,christianity|traitor|jesus christ|roman|crucifixion|longing|moral conflict|cross|blasphemy|temptation|mary magdalene|
242,italy|christianity|new york|assassination|italo-american|vatican|pope|confession|helicopter|daughter|lawyer|
1411,sex|eroticism|group sex|bible|religion and supernatural|faith|the rapture|religious conversion|end of the world|apocalypse|armageddon|religious fanatic|
9769,jealousy|secret|blackmail|professor|lolita|nudity|seduction|police|road trip|love|murder|teacher|teenager|lust|desire|illness|underage|voyeurism|flirtation|virginity|
9424,suicide|sex|island|nightmare|chase|police|insanity|high school|control|mind control|murder|teacher|student|brainwashing|teenager|rage|behavior|
9835,italy|postman|mafia|escape|gangster|emigrant|
857,war crimes|self sacrifice|war veteran|world war ii|war ship|airplane|bravery|normandy|parachute|troops|waffen ss|omaha beach|army|cowardice|american flag|war memorial|deserted town|military|1940s|
17539,gay|independent film|gay relationship|
44322,
22777,
20173,
10957,sword|pig|
9570,killer robot|space marine|ghost ship|black hole|
16249,gambling|witch|american football coach|coach|pirate|
13962,
14612,
19378,cat|alien|
65157,
29228,
19379,mission|
11164,competition|adversary|sport|ice hockey|hockey player|hockey coach|youth|
18887,leprechaun|
40866,
24736,murder|survival|explosion|
10122,artificial intelligence|farewell|homesickness|nasa|extraterrestrial technology|flying saucer|time travel|adventure|alien|kids and family|dog|
24816,dancing|brother sister relationship|laughing|magic|
9994,london england|detective|queen|sherlock holmes|cartoon mouse|
25445,
12129,counterfeiting ring|the love bug|
14140,auto mechanic|automobile racing|smart car|monte carlo rally|the love bug|
10439,witch|halloween|salem|trick or treating|spellcasting|
11158,becoming an adult|inventor|infant|family|
9354,inventor|ant|shrinking|riesen insekten|biene|neighbor|
28736,
34774,jules verne|shipwreck|
37969,cat|bear|dog|
9631,corruption|hostage|pension|innocence|police|hostage-taking|murder|suspense|conspiracy|bullet wound|negotiator|
9820,matchmaking|divorced|twins separated at birth|woman director|
14013,stadium|invention|sport|mascot|party|friends|athlete|money|business|tequila|driveway|sportscaster|
36606,film director|costume|stuntman|swimming pool|filmmaker|hot tub|special effects|hollywood|writer|birthday cake|filmmaking|producer|making of|rainstorm|film crew|movie star|set|location|documentary crew|cast|effects|film union|horror filmmaking|film industry|prop|woman director|
96196,scotland|egg|loss of virginity|kissing|woman director|gentile|
98505,kleptomania|hypnosis|marital problem|hypnotherapy|
1779,capitalism|economics|unemployment|corporate greed|
10849,new york|cinema|great depression|falling in love|movie star|spectacle|
678,detective|small town|gas station|deaf-mute|suppressed past|femme fatale|partner|deception|briefcase|gangster|double cross|classic noir|tax evasion|framed for murder|film noir|
907,love triangle|nurse|suicide attempt|loss of family|world war i|russian revolution 1917|forbidden love|step parents|daughter|epic|
5961,brother sister relationship|sweden|loss of child|loss of father|bishop|dying and death|funeral|child prodigy|
47908,escape|senior citizen|daughter–in–law|
42121,
2887,gay|aids|made for cable tv|hiv|doctor|epidemic|lgbt history|virus|
11974,paranoia|garbage|psychopath|vacation|dark comedy|neighbor|suburbia|serial killer|slasher|chainsaw|murderer|old dark house|pig mask|new neighbor|axe murder|dream sequence|dark humor|psycho|neighborhood|madman|lunatic|
20348,trip|airplane|independent film|skydiving|automobile|surprise party|austin texas|road movie|male bonding|firework|dusty|stunt flying|
26648,concentration camp|eroticism|jam|uniform|sadomasochism|unfaithfulness|guilt|nazi resistance|woman director|vienna|
11911,nazis|career|pact with the devil|demon|spectacle|
793,small town|ear|suspense|independent film|policeman|ear cut off|
35144,great depression|attempted rape|hitchhiking|child smoking cigarette|riding freight train|institution|
9325,indian lead|narration|human animal relationship|musical|feral child|jungle|talking animal|anthropomorphism|orphan|disney|animal lead|walt disney|
43037,
10340,cat|spaghetti|lover (female)|love of one's life|kiss|animation|dog|
10144,sea|fireworks|prince|kingdom|daughter|mermaid|princess|animation|spell|true love|bargain|
10414,sports team|sport|ice hockey|hockey game|winning|feel-good ending|the big game|
10437,holiday|future|musical|past|scrooge|christmas carol|charles dickens|christmas|
15300,juvenile crime|child empowerment|brawl|boy singer|name change|slingshot|juvenile detention|
12230,puppy|animation|dog|dalmatian|
13380,holiday|mother daughter relationship|christmas|
10693,flying|brother sister relationship|becoming an adult|magic|fairy|child hero|bravery|pirate gang|mermaid|animation|pirate|native peoples|
11335,baby|blackmail|supernatural powers|based on cartoon|sailor|spinach|abandoned baby|
11135,diamant|kidnapping|mouse|alligator|baby-snatching|eagle|australia|waterfall|poacher|nest|australian outback|
11319,kidnapping|mouse|baby-snatching|bottle|rescue|animation|energy|rescue mission|mole|car|hole|tide|
14822,
15969,middle east|musical|sequel|revenge|magical object|animal|aftercreditsstinger|aladdin|
13155,wizard of oz|
10249,superhero|los angeles|flying man|pilot hero|nazi collaborator|1980s|
15943,lawyer|dog|district attorney|
10882,sleep|magic|prince|castle|fairy tale|kingdom|musical|kiss|princess|sleeping beauty|animation|knight|dragon|dungeon|based on fairy tale|fairies|
24808,circus|witch|based on novel|lightning|dream|maze|elephant|clown|carnival|spider|black magic|boy|decapitation|storm|tarantula|gothic|sideshow|child murder|autumn|lightning rod|
19762,independent film|
13850,southern|
2619,bachelor|mermaid|
65158,
53565,musical|
41841,
27332,sex|based on novel|oklahoma|shooting|coming of age|
97,video game|hacker|virtual reality|dystopia|computer|science fiction|
10419,suicide|world war ii|musical|anti semitism|nazi resistance|swing dancing|
11675,california|new identity|halloween|witness protection|brother|sister|boarding school|school party|uncle|masked killer|underage drinking|principal|violence|death|evil|michael myers|seventeen|
2107,television|meteorology|metereologist|tv duel|weatherman|los angeles|unemployment|
6471,wild comedy|blow|neominstrelsy|phone book|sharecropper|tennis court|
9442,nostalgia|parody|movie reference|black and white|cult film|private detective|neo-noir|1940s|
11591,brain|just married|marriage contract|wedding|brain surgeon|
13697,adultery|earthquake|hope|grand canyon|arrest|friendship|ensemble|mugger|kindness|
19158,man eaten by monster|
227,street gang|children's home|coming of age|gang|juvenile delinquent|based on young adult novel|
87,riddle|treasure|heart|skeleton|treasure hunt|torture|violence|monkey|cult film|archaeologist|thuggee|conveyor belt|mine car|rope bridge|belching|child driving a car|eating brains|splits|indiana jones|archeology |
123,elves|dwarves|hobbit|mission|
9314,vatican|fascism|totalitarian regime|dystopia|big brother|brainwashing|orwellian|
11336,coma|sheriff|based on novel|sacrifice|suspense|psychopathic killer|premonition|independent film|vision|doctor|car accident|series of murders|psychic|dark hero|gothic|madness|flashback|
9980,man vs machine|gas station|roadhouse|apparats and technics|siege|lorry|comet|automation|truck|arcade|exploding truck|exploding gasoline station|
10657,sheriff|based on novel|small town|strangeness|manipulation|pain|malice|prank|devil|desire|occult|
10489,based on novel|cadillac|st. bernard's dog|dam|cult favorite|corpse|singing in a car|rabies|rabid dog|rabbit hole|mad dog|
10823,small town|sacrifice|children gang|human sacrifice|paganism|evil preacher|preacher|cornfield|religious cult|killer child|stephen king|
11497,new orleans|heaven|german shepherd|second chance|
2907,dead wish|vampire|black humor|uncle|eccentric|werewolf|macabre|loan shark|accountant|
9454,france|gypsy|child abuse|slavery|leonardo da vinci|prince|fairy tale|royalty|orphan|evil stepmother|step siblings|16th century|brigands|classism|bandits|commoner|emotional abuse|
8688,casino|political activism|boxer|mission of murder|boxing match|suspense|police officer|witness to murder|
118452,sex|misfit|boring|
16155,robbery|organized crime|gangster|safecracker|rosh hashanah|
48894,buddhist monk|mountain lake|tibet|
23954,female nudity|casino|cocaine|nudity|casanova|murder|atlantic city|mobster|gangster|older man younger woman relationship|violence|poker game|tenement|drug|funeral home|croupier|dealer|hippy|lemons|
12761,loss of son|marriage|pianist|invalid|
396,alcohol|adultery|professor|fantasy|married couple|son|guest|based on play or musical|cult classic|
14367,blues|unfaithful boyfriend|one night|playboy magazine|suburbanite|short sightedness|chop shop|homeless man|stitches| expressway|carrying someone|tow truck driver|frat party|criminal gang|hanging from a rooftop|held hostage|auto theft|norse mythology|
11814,nerd|biker|teenager|morphing|male fantasy|
16081,england|snail|vegetarian|rainstorm|shell|
18331,professor|chemistry|love|teacher|student|potion|piano playing|
15171,spider|musical|talking animal|drying self with towel|animal human communication|spiderweb|sentimental|talking pig|
